Restaurant ID,Restaurant Name,Category,City,Area,Longitude,Latitude,Image,Min Price,Max Price
387,Fuddruckers,Burgers,Cairo,Downtown,31.232842,30.056563,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203443/SmartEgypt_Restaurants/xf3dgte6pti6yxaovuch.jpg,30,1020
388,Chicken Fil-A,Fried Chicken,Cairo,Downtown,31.224688,30.051579,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203443/SmartEgypt_Restaurants/ujdbrwjrhcq8lgpunuhp.jpg,15,177
389,Makani,Grill,Cairo,Heliopolis,31.23684,30.052391,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203444/SmartEgypt_Restaurants/ij3egs0lgwxc9hpuohvv.png,15,320
390,El Doksh,Seafood,Cairo,Maadi,31.233762,30.043761,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203445/SmartEgypt_Restaurants/bvbsr0hw84km1wbplipr.png,44,645
391,Beano's,Cafe,Cairo,Downtown,31.233676,30.034959,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203445/SmartEgypt_Restaurants/x3vfduueueval7me3rr3.jpg,80,630
392,Maison Thomas,Italian,Cairo,Nasr City,31.218186,30.06136,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203446/SmartEgypt_Restaurants/ruerci6lwzmekpfnnynx.webp,47,740
393,Caracas,Lebanese,Cairo,Maadi,31.250091,30.037862,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203446/SmartEgypt_Restaurants/nxtqlzj3ntdtysjt7kfu.jpg,62,550
394,Gad,Egyptian Cuisine,Cairo,Zamalek,31.241175,30.03921,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203447/SmartEgypt_Restaurants/mwkdrixqj7gotxjrvfdb.jpg,11,210
395,Tamara,Lebanese,Cairo,Downtown,31.233096,30.036382,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203448/SmartEgypt_Restaurants/ijfehz23gmzged6cewyh.jpg,30,1650
396,Caracas,Lebanese,Cairo,Heliopolis,31.215892,30.031189,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203448/SmartEgypt_Restaurants/nv5tdvkywnpgakqeopxv.jpg,62,550
397,Mo Bistro,Steakhouse,Cairo,Heliopolis,31.253012,30.043373,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203449/SmartEgypt_Restaurants/vvslpcsbouwlmxnhadrc.jpg,45,1550
398,El Dahan,Egyptian Cuisine,Cairo,Zamalek,31.248007,30.053537,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203450/SmartEgypt_Restaurants/nw6umu1oh0dsb6ipp1qv.jpg,30,1220
399,Butcher's Burger,Burgers,Cairo,Heliopolis,31.235014,30.06101,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203450/SmartEgypt_Restaurants/mg1nx3nn9nlrgytdaabc.jpg,40,450
400,Starbucks,Cafe,Cairo,Maadi,31.221849,30.044128,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203451/SmartEgypt_Restaurants/z1md37cwzberd9yxlra8.jpg,20,1100
401,Costa Coffee,Cafe,Cairo,Zamalek,31.242469,30.043533,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203452/SmartEgypt_Restaurants/wbvv7tc5bwp5b1jtpem8.jpg,40,220
402,Bazooka,Burgers,Cairo,Zamalek,31.241822,30.027337,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203452/SmartEgypt_Restaurants/noiveor01sdkvjkhyqfk.jpg,30,1020
403,Caracas,Lebanese,Cairo,Nasr City,31.253154,30.038667,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203453/SmartEgypt_Restaurants/nogap8ptbqnzi0gbkxry.jpg,62,550
404,Zooba,Egyptian Street Food,Cairo,Maadi,31.21886,30.035121,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203453/SmartEgypt_Restaurants/gyy2pbw8jjletk8sr4re.jpg,26,460
405,Costa Coffee,Cafe,Cairo,Maadi,31.227367,30.047107,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203454/SmartEgypt_Restaurants/kbxjzbuwhhrg6fy8hjwo.jpg,40,220
406,Wel3a,Grill,Cairo,Heliopolis,31.218451,30.049346,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203455/SmartEgypt_Restaurants/wxsaigpfh7qotiar18ko.jpg,5,340
407,Indira,Asian Cuisine,Cairo,Maadi,31.231867,30.050966,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203455/SmartEgypt_Restaurants/mf6mdraa4v3ma69q0vbe.jpg,115,3575
408,Spectra,Casual Dining,Cairo,Nasr City,31.220681,30.049178,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203456/SmartEgypt_Restaurants/jko7b0wcyaxxhsf9cmca.jpg,80,1990
409,Bazooka,Burgers,Cairo,Nasr City,31.217697,30.024557,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203456/SmartEgypt_Restaurants/qy5y8djvsid5luugb8il.jpg,30,1020
410,Koshary El Tahrir,Koshary,Cairo,Zamalek,31.252749,30.053236,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203457/SmartEgypt_Restaurants/pda5khjzvzbldjbpkukh.jpg,10,300
411,Sizzler,Steakhouse,Cairo,Heliopolis,31.248095,30.062805,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203458/SmartEgypt_Restaurants/osoq0ucfoio78kharq4c.jpg,60,800
412,Mo Bistro,Steakhouse,Cairo,Downtown,31.232377,30.034033,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203459/SmartEgypt_Restaurants/mpgymxlffrb4r20h8qot.jpg,45,1550
413,Maison Thomas,Italian,Cairo,Nasr City,31.238657,30.0482,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203459/SmartEgypt_Restaurants/rkxsgbfzcikyyuvnqytl.webp,47,740
414,Seoudi,Casual Dining,Cairo,Heliopolis,31.246391,30.047735,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203460/SmartEgypt_Restaurants/inrhskgmlv8fdbimsbbh.jpg,20,1738
415,Arabiata,Egyptian Cuisine,Cairo,Zamalek,31.220889,30.049586,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203461/SmartEgypt_Restaurants/vca4hjtgrwoo5eas3cbi.jpg,8,178
416,Mo Bistro,Steakhouse,Cairo,Heliopolis,31.233387,30.029913,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203462/SmartEgypt_Restaurants/nddld9anznvhfa7nqhim.jpg,45,1550
417,Maison de Curry,Indian,Cairo,Heliopolis,31.240446,30.026338,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203462/SmartEgypt_Restaurants/ony8imdavyqw9k2d4i0c.jpg,699,1560
418,Arabiata,Egyptian Cuisine,Cairo,Downtown,31.228161,30.045418,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203463/SmartEgypt_Restaurants/gt7mhrtv6wld1v9rfmrs.jpg,8,178
419,Seoudi,Casual Dining,Giza,Sheikh Zayed,31.195115,30.019998,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203463/SmartEgypt_Restaurants/eiclw0vr6iiaedpo3wpx.jpg,20,1738
420,Shawarma El Reem,Shawarma,Giza,Mohandessin,31.2095,29.996844,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203464/SmartEgypt_Restaurants/wuq2vxhckvulruympnfr.jpg,20,615
421,Gaby’s,European,Giza,Haram,31.22262,30.019499,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203465/SmartEgypt_Restaurants/nuxyhhomqlo0q4k1by8n.jpg,45,1083
422,Crave,International,Giza,Sheikh Zayed,31.224628,30.0173,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203466/SmartEgypt_Restaurants/wpkvmkwnz7kxmc8a4bby.jpg,61,1750
423,Peking,Asian Cuisine,Giza,Dokki,31.218508,30.031525,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203466/SmartEgypt_Restaurants/lgfmavaekvfj007qo4m7.jpg,40,556
424,El Menoufy,Grill,Giza,Dokki,31.192868,30.013545,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203467/SmartEgypt_Restaurants/uqkcxx4pu3mhoev065i4.jpg,25,5589
425,Shawarma El Reem,Shawarma,Giza,Haram,31.193746,29.999449,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203467/SmartEgypt_Restaurants/titl7idw5hpzntcayt3x.jpg,20,615
426,Starbucks,Cafe,Giza,Haram,31.194232,30.019763,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203468/SmartEgypt_Restaurants/pp0ky48qqs3ultnytloe.jpg,20,1100
427,Tabla Luna,Latin American,Giza,Sheikh Zayed,31.225791,30.01277,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203469/SmartEgypt_Restaurants/gxv6ssqcv7brbgchd6sn.jpg,12,485
428,Zooba,Egyptian Street Food,Giza,6th of October,31.203846,30.027528,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203470/SmartEgypt_Restaurants/vtp9zqm59c9rpjr0bz4u.jpg,26,460
429,Maison de Curry,Indian,Giza,Mohandessin,31.222768,30.00584,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203470/SmartEgypt_Restaurants/hopptilanfuzxkzqctc4.jpg,699,1560
430,Kazouza,Egyptian Street Food,Giza,Haram,31.221621,30.024833,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203471/SmartEgypt_Restaurants/og3mkfi1mxi26nenqmsc.jpg,17,280
431,TBS,Bakery,Giza,Mohandessin,31.188976,30.016702,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203472/SmartEgypt_Restaurants/l4pajsrn3jgotymfr5ws.jpg,40,1310
432,Caracas,Lebanese,Giza,Haram,31.228219,30.014453,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203472/SmartEgypt_Restaurants/ib8ezzvespkraaqoimos.jpg,62,550
433,Arabiata,Egyptian Cuisine,Giza,Dokki,31.222565,30.003536,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203473/SmartEgypt_Restaurants/o7tqu7rltcw0gr9ht6wl.jpg,8,178
434,El Menoufy,Grill,Giza,Dokki,31.221448,29.999984,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203473/SmartEgypt_Restaurants/gip6gmxnu2kmd8k3t5c4.jpg,25,5589
435,30 North,Cafe,Giza,Mohandessin,31.224706,29.996768,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203474/SmartEgypt_Restaurants/l1fq3vi0cq7tq6gyp4dy.jpg,60,1400
436,Paul,Bakery,Giza,Haram,31.193447,30.000951,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203474/SmartEgypt_Restaurants/pzmabm6yjyeceezllf0l.jpg,39,1099
437,Indira,Asian Cuisine,Giza,6th of October,31.213128,30.007118,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203475/SmartEgypt_Restaurants/d0t4brgazjxnefcivnd2.jpg,115,3575
438,Starbucks,Cafe,Giza,Mohandessin,31.208552,30.015253,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203476/SmartEgypt_Restaurants/hlc2fq9ggipm382skdnk.jpg,20,1100
439,Crave,International,Giza,Haram,31.204752,30.014058,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203476/SmartEgypt_Restaurants/xhlfpztbswhsodcryxha.jpg,61,1750
440,Shawarma El Reem,Shawarma,Giza,Haram,31.214749,29.996303,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203477/SmartEgypt_Restaurants/dgtpbkxthz13ve0lj4od.jpg,20,615
441,Mo Bistro,Steakhouse,Giza,Dokki,31.211975,30.008475,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203477/SmartEgypt_Restaurants/vngczcgegk3u6hanqyvu.jpg,45,1550
442,Koshary Hend,Koshary,Giza,Dokki,31.205639,30.021493,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203478/SmartEgypt_Restaurants/v3p4xv1fm5msp2r9nosm.jpg,20,280
443,Buffalo Burger,Burgers,Giza,6th of October,31.211398,30.007137,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203478/SmartEgypt_Restaurants/xrdx5tatqajuwdq628jo.jpg,45,807
444,El Menoufy,Grill,Giza,Mohandessin,31.197674,30.000408,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203479/SmartEgypt_Restaurants/riekii6b0etdzehjrxav.jpg,25,5589
445,Le Pacha 1901,Fine Dining,Giza,Mohandessin,31.210971,30.023193,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203480/SmartEgypt_Restaurants/bbq3xhz9nmtpmeoamrxf.jpg,17,262
446,Wel3a,Grill,Giza,Mohandessin,31.201063,30.008045,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203480/SmartEgypt_Restaurants/etpdyodholuuhukc28nv.jpg,5,340
447,Sizzler,Steakhouse,Giza,Dokki,31.213067,30.000802,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203481/SmartEgypt_Restaurants/asxhmfmhb9la0nja4mly.jpg,60,800
448,Abou Haidar,Sandwiches,Giza,6th of October,31.212916,30.020156,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203481/SmartEgypt_Restaurants/dduhjngo7qnp8s24etz6.jpg,10,330
449,Gringo's,Mexican,Giza,Mohandessin,31.20311,30.024848,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203482/SmartEgypt_Restaurants/ho2w2joomnjlcxjx0lj6.jpg,33,625
450,Makani,Grill,Giza,Mohandessin,31.207079,30.008768,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203482/SmartEgypt_Restaurants/t4yosixwionlycgjaadf.png,15,320
451,Peking,Asian Cuisine,Giza,Haram,31.214392,30.031946,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203483/SmartEgypt_Restaurants/wjnsj6ietgys6f5smobs.jpg,40,556
452,Mori Sushi,Asian Cuisine,Giza,Mohandessin,31.208316,30.012396,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203483/SmartEgypt_Restaurants/kycpzpbiyektl6tv4fhh.jpg,42,1725
453,Spectra,Casual Dining,Giza,Dokki,31.213338,30.02386,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203484/SmartEgypt_Restaurants/oyi1kapfnzam1i9xl5cn.jpg,80,1990
454,Mori Sushi,Asian Cuisine,Giza,Mohandessin,31.201775,30.028726,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203485/SmartEgypt_Restaurants/mb4qtrv4orqwqmlaopuu.jpg,42,1725
455,Costa Coffee,Cafe,Giza,Mohandessin,31.227236,30.031638,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203485/SmartEgypt_Restaurants/imlxjyscldrtdkxbpexb.jpg,40,220
456,Crave,International,Giza,Sheikh Zayed,31.199645,30.003544,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203486/SmartEgypt_Restaurants/kmsqadkgb4f7tc4ipk5e.jpg,61,1750
457,Kazouza,Egyptian Street Food,Giza,Sheikh Zayed,31.199196,30.020491,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203486/SmartEgypt_Restaurants/p06bfewhrzpjyyjrvawd.jpg,17,280
458,Mo Bistro,Steakhouse,Giza,Mohandessin,31.226738,30.016837,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203487/SmartEgypt_Restaurants/zgvsrmehoraidfsqjib5.jpg,45,1550
459,Le Pacha 1901,Fine Dining,Giza,Haram,31.228204,30.013688,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203487/SmartEgypt_Restaurants/lndizwwv204tu36pmtsr.jpg,17,262
460,Makani,Grill,Giza,Sheikh Zayed,31.189158,30.009747,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203488/SmartEgypt_Restaurants/rigkzppxqhrqdc1kps3z.png,15,320
461,El Dahan,Egyptian Cuisine,Giza,Mohandessin,31.200716,30.013043,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203489/SmartEgypt_Restaurants/gvia5totefybd9pvti1b.jpg,30,1220
462,El Menoufy,Grill,Giza,Sheikh Zayed,31.205149,30.006253,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203490/SmartEgypt_Restaurants/r0fazywf6fbdnypmg1ux.jpg,25,5589
463,Beano's,Cafe,Giza,6th of October,31.207994,30.030105,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203491/SmartEgypt_Restaurants/wzy5z1wyor1pwvek1nzh.jpg,80,630
464,Butcher's Burger,Burgers,Giza,Mohandessin,31.21992,30.001428,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203491/SmartEgypt_Restaurants/wry3nd4shwbmxrdjnh50.jpg,40,450
465,Butcher's Burger,Burgers,Giza,Haram,31.224287,30.02773,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203492/SmartEgypt_Restaurants/y01vfnv5pzkisg5r7vxd.jpg,40,450
466,Peking,Asian Cuisine,Giza,Haram,31.218469,30.026137,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203493/SmartEgypt_Restaurants/tuegdzlcd8qpxgdrs5jp.jpg,40,556
467,Le Pacha 1901,Fine Dining,Giza,Sheikh Zayed,31.217924,29.999582,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203493/SmartEgypt_Restaurants/ussl3zewe0j1aulk1hwg.jpg,17,262
468,Tabla Luna,Latin American,Giza,Dokki,31.224261,30.032845,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203494/SmartEgypt_Restaurants/xduut62la5gk5k6m0f3y.jpg,12,485
469,Le Pacha 1901,Fine Dining,Giza,Mohandessin,31.222472,30.03043,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203494/SmartEgypt_Restaurants/lrxxoysfrfzphq3uz73c.jpg,17,262
470,Seoudi,Casual Dining,Giza,Sheikh Zayed,31.211894,30.024897,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203495/SmartEgypt_Restaurants/ejaflvq7l3jflscynrlf.jpg,20,1738
471,Seoudi,Casual Dining,Giza,Sheikh Zayed,31.223306,30.003442,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203496/SmartEgypt_Restaurants/uhy7rzjxlwdylk4hejgq.jpg,20,1738
472,Lucille’s,American Diner,Giza,Mohandessin,31.228469,29.997325,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203496/SmartEgypt_Restaurants/qrwbe6n22nv05832urgd.jpg,45,832
473,El Menoufy,Grill,Giza,Haram,31.2093,30.008457,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203497/SmartEgypt_Restaurants/krld4psgptugtclgwjdw.jpg,25,5589
474,Koshary Hend,Koshary,Giza,Dokki,31.208879,29.995916,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203498/SmartEgypt_Restaurants/b8ql6zgw6pgiba86vwwx.jpg,20,280
475,Mori Sushi,Asian Cuisine,Giza,Haram,31.208249,30.002025,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203498/SmartEgypt_Restaurants/qejz22e6qfgc81b2nxme.jpg,42,1725
476,TBS,Bakery,Giza,Sheikh Zayed,31.210461,30.0328,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203500/SmartEgypt_Restaurants/twjjr0ts5ytkzupdtcg2.jpg,40,1310
477,Koshary El Tahrir,Koshary,Giza,Haram,31.223631,30.03282,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203500/SmartEgypt_Restaurants/bmgfmivnoyhxijkngngh.jpg,10,300
478,Paul,Bakery,Giza,Sheikh Zayed,31.204052,30.030439,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203506/SmartEgypt_Restaurants/wqv8o9oowbndyl35n0kk.jpg,39,1099
479,Kazouza,Egyptian Street Food,Giza,Sheikh Zayed,31.189106,30.005866,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203507/SmartEgypt_Restaurants/qjpkggd6k54f9olvoraz.jpg,17,280
480,Abou Haidar,Sandwiches,Giza,Mohandessin,31.206833,30.010167,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203507/SmartEgypt_Restaurants/pdsvaedygij8mje155zk.jpg,10,330
481,Maison Thomas,Italian,Giza,6th of October,31.228797,30.020426,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203508/SmartEgypt_Restaurants/s5td2dhb4e7u11l2jptw.webp,47,740
482,Chicken Fil-A,Fried Chicken,Giza,Mohandessin,31.191169,30.012303,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203509/SmartEgypt_Restaurants/abiep2jdtl9le14k4new.jpg,15,177
483,Chicken Fil-A,Fried Chicken,Giza,Haram,31.196492,30.002701,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203509/SmartEgypt_Restaurants/z1xtfrkzr94m86dlcqee.jpg,15,177
484,Shawarma El Reem,Shawarma,Giza,Haram,31.194692,30.020471,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203510/SmartEgypt_Restaurants/toy686fthhtqzeoswetq.jpg,20,615
485,Gaby’s,European,Giza,Haram,31.203528,30.023406,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203511/SmartEgypt_Restaurants/gjklopu8zwxzcf0pnlwx.jpg,45,1083
486,Makani,Grill,Giza,Dokki,31.21589,29.995558,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203512/SmartEgypt_Restaurants/kfqsyvfjuxbogonysvfx.png,15,320
487,Shawarma El Reem,Shawarma,Giza,Dokki,31.195151,30.005943,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203512/SmartEgypt_Restaurants/lrfghasaaqf2dhblrza5.jpg,20,615
488,Lucille’s,American Diner,Giza,Mohandessin,31.189915,30.00593,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203513/SmartEgypt_Restaurants/qzvhtfmlbnykflami68o.jpg,45,832
489,30 North,Cafe,Giza,Dokki,31.223312,30.021567,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203513/SmartEgypt_Restaurants/jtxgs426tayhipy8pyec.jpg,60,1400
490,Sizzler,Steakhouse,Giza,Mohandessin,31.190637,30.004102,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203514/SmartEgypt_Restaurants/h3ub2q2czzxvlch31izc.jpg,60,800
491,Starbucks,Cafe,Giza,Mohandessin,31.215055,30.031872,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203515/SmartEgypt_Restaurants/pzevszados3l3nhatiie.jpg,20,1100
492,El Menoufy,Grill,Giza,Sheikh Zayed,31.203368,30.0022,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203516/SmartEgypt_Restaurants/d1vwsspruakiwwusqtes.jpg,25,5589
493,Kazouza,Egyptian Street Food,Giza,Sheikh Zayed,31.227764,30.011554,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203517/SmartEgypt_Restaurants/yqyx1gts6g1peps7l6lh.jpg,17,280
494,El Doksh,Seafood,Giza,6th of October,31.216135,30.015833,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203517/SmartEgypt_Restaurants/h3ggah1oc7mnfaztjcqe.png,44,645
495,Pier 88,Seafood,Giza,Dokki,31.227529,30.016037,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203518/SmartEgypt_Restaurants/khqrd2ykqzbm5zhwjlvo.jpg,40,1000
496,TBS,Bakery,Giza,Haram,31.225392,30.028329,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203519/SmartEgypt_Restaurants/wgkr1urihqgunpuyytus.jpg,40,1310
497,Koshary El Tahrir,Koshary,Giza,Mohandessin,31.227024,30.010838,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203519/SmartEgypt_Restaurants/ti4ukyv9mqaeqnuy6ru9.jpg,10,300
498,Gaby’s,European,Giza,Haram,31.210702,30.011482,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203520/SmartEgypt_Restaurants/ga4lsp8gaqz4rs2yxrln.jpg,45,1083
499,Zooba,Egyptian Street Food,Giza,Sheikh Zayed,31.210598,30.023999,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203521/SmartEgypt_Restaurants/zbuqc0dldbfyr2knh1de.jpg,26,460
500,Costa Coffee,Cafe,Giza,Mohandessin,31.202689,30.013762,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203521/SmartEgypt_Restaurants/kwtgspzrko2evo1uistu.jpg,40,220
501,Hawawshi El Refaay,Grill,Giza,Dokki,31.225457,29.99891,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203522/SmartEgypt_Restaurants/ifrmrb6tse31vrkkkslp.jpg,60,1400
502,Butcher's Burger,Burgers,Giza,Sheikh Zayed,31.218839,30.005988,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203523/SmartEgypt_Restaurants/broqtelfzrhykdritua7.jpg,40,450
503,Sizzler,Steakhouse,Giza,6th of October,31.224688,30.024664,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203523/SmartEgypt_Restaurants/lq9kaiiix3ktqbq7lyuk.jpg,60,800
504,Buffalo Burger,Burgers,Giza,Dokki,31.189664,30.002234,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203524/SmartEgypt_Restaurants/kajfoxqyedtq4ep8lfrf.jpg,45,807
505,Koshary El Tahrir,Koshary,Giza,Haram,31.207036,30.029716,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203525/SmartEgypt_Restaurants/dli7lmhw5byyddlxez9k.jpg,10,300
506,Costa Coffee,Cafe,Giza,Haram,31.191819,30.002343,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203525/SmartEgypt_Restaurants/qh6tpkzgieikzvkx6xhz.jpg,40,220
507,Paul,Bakery,Giza,6th of October,31.220965,30.028061,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203526/SmartEgypt_Restaurants/g3u1d2hvdbvwiyvcwp2p.jpg,39,1099
508,Tamara,Lebanese,Giza,Dokki,31.212327,30.017214,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203527/SmartEgypt_Restaurants/izwtbfivufiv1s59bnbm.jpg,30,1650
509,Sizzler,Steakhouse,Giza,Sheikh Zayed,31.204268,30.026353,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203527/SmartEgypt_Restaurants/h6kuz3clnzfxbgk3rimd.jpg,60,800
510,Indira,Asian Cuisine,Giza,Haram,31.216588,30.018876,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203528/SmartEgypt_Restaurants/ugejnm1nnidcngprlwbl.jpg,115,3575
511,Gaby’s,European,Giza,Sheikh Zayed,31.226472,30.016194,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203530/SmartEgypt_Restaurants/lkfymdtg8xo6gs048lmr.jpg,45,1083
